96,68577.32696800065,68526.67412200065
97,62478.84886799964,62478.84886799964
98,58726.734195999845,58726.734195999845
99,57057.875952999646,57057.875952999646
100,59853.680669000234,59853.680669000234
101,77554.35158500016,77554.35158500016
102,94594.33645300036,94591.45383300036
103,122815.86014499966,122767.70470099969
104,159241.61129799986,159149.2044799999
105,169922.44069599974,169879.72633299974
106,166192.00158199933,166180.13612199918
107,159222.77126799943,159173.4203439994
108,153193.56078199926,153178.89792799926
109,153802.68679500162,153777.30767900156
110,158704.62811399935,158687.44752399926
111,157168.92326200206,157168.92326200206
112,148824.01091800086,148824.01091800086
113,134016.80126900025,134016.80126900025
114,132253.10966900067,132253.10966900067
115,141665.51276000115,141665.51276000115
116,144252.10985100028,144193.2011070003
117,129878.77821599993,129878.77821599993
118,102694.16850200127,102694.16850200127
119,328071.4933090004,97070.38613599991
120,79595.1256010004,79532.70628600047
121,70327.32651900017,70323.12270700016
122,67482.8199600004,67481.3372600004
123,63884.56205799972,63884.56205799972
124,69771.01791900002,69759.57505100004
125,89267.565867,88955.35315099989
126,107619.7064249997,107197.59504399973
127,155435.76911899875,153882.88163899895
128,212209.07127399894,209658.37539799913
129,221234.10024200066,220141.1745990011
130,221169.72464999935,220662.96695299965
131,200718.31839600013,200433.9073370001
132,200594.47952000087,200456.8613100009
133,204957.78691400102,204808.51855900083
134,205211.59545699877,204560.10268199843
135,207223.15314499964,207061.34981999992
136,204250.4481239986,204044.91986299853
137,169172.51136200115,169081.8103820012
138,156916.9431020004,156900.51136300038
139,166490.51216399862,166414.2406439986
140,167442.3193279989,167283.48420899888
141,148457.87632699867,148402.47513499862
142,114229.26519099974,114229.26519099974
143,238302.32918500228,94593.31274200208
144,76831.94787900083,76815.29907600091
145,68637.5212980003,68626.38238500024
146,65381.49492399971,65374.23085299969
147,63448.22217899944,63441.27633999947
148,69406.86567799949,69399.48517599945
149,88116.80562299995,87968.7065250001
150,111770.02647299989,111226.45384599979
151,154204.48316599923,153312.47113499974
152,206826.11347499836,205762.52630599908
153,232444.55883700258,230471.69814100242
154,234350.01653900056,233033.72623800012
155,190741.86859500036,190604.71434000038
156,146432.35370299857,146432.35370299857
157,222202.19027000066,221906.1543560007
158,224297.31374099856,223604.54898799935
159,230259.0320389997,229732.31308700022
160,218104.58786399974,217942.1329119998
161,193660.3422389986,193582.93078399848
162,190108.70316499978,189931.6905189996
163,198465.51457600188,197255.0493190018
164,199871.7221640019,199013.53745000216
165,185980.92832599883,184610.7353449987
166,137092.69369600032,136777.26000300015
167,133353.00321100155,119768.97812900152
168,103563.11059099926,102581.97222899915
170,68047.29427100015,68044.31880300019
171,60759.96866399903,60735.30111499903
172,69957.59863100018,69915.60414000008
173,89086.08668299999,89008.357182
174,116446.49000699981,116325.88937499987
175,169423.20947699933,168933.92729899962
176,226655.2626979997,225520.24345499984
177,244921.27969300182,244070.3711810032
178,238702.88120500083,238431.67178800103
179,216858.79272400003,216748.05392899996
180,211510.91706600017,211479.83594300007
181,219127.5530419985,218999.66784999848
182,222453.37244099722,222361.8362859972
183,220671.51274800109,220556.05914200138
184,207316.2045320042,207185.25648400415
185,182602.98572500006,182422.8512740002
186,174936.27705500188,174850.05218800178
187,181508.23461700062,181410.5913120008
188,184520.71390300116,184436.69959300125
189,168095.24019099885,168093.89267399887
190,130174.41987200046,130174.41987200046
191,130174.41987200046,130174.41987200046
